"X","vid_name","frame","num_right_hands","num_left_hands","num_faces","hand_present","face_present","face_openpose","hand_openpose","height","width","left","top","label","mean_conf","WorkerID"
21492,"A_20140131_1618_02.mp4",9865,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
21492,"A_20140131_1618_02.mp4",9865,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
2150,"S_20140605_1919_06.mp4",2275,2,2,2,1,0,0,1,0.029227,0.018564,0.289836,0.571779,"hand",0.0550299619047619,"OP"
2150,"S_20140605_1919_06.mp4",2275,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
2150,"S_20140605_1919_06.mp4",2275,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
2150,"S_20140605_1919_06.mp4",2275,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
2150,"S_20140605_1919_06.mp4",2275,2,2,2,1,0,0,1,0,0,0,0,"face",0,"OP"
2150,"S_20140605_1919_06.mp4",2275,2,2,2,1,0,0,1,0,0,0,0,"face",0,"OP"
21505,"A_20131017_1304_03.mp4",15715,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
21505,"A_20131017_1304_03.mp4",15715,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
21505,"A_20131017_1304_03.mp4",15715,1,1,1,1,1,1,0,0.348158,0.300557,0.277941,0.673583,"face",0.285260102328571,"OP"
21509,"A_20140208_1626_01.mp4",175,1,1,1,0,1,0,1,0.020415,0.007774,0.475374,0.524982,"hand",0.00293892,"OP"
21509,"A_20140208_1626_01.mp4",175,1,1,1,0,1,0,1,0,0,0,0,"hand",0,"OP"
21509,"A_20140208_1626_01.mp4",175,1,1,1,0,1,0,1,0,0,0,0,"face",0,"OP"
21510,"A_20130731_1018_03.mp4",13395,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
21510,"A_20130731_1018_03.mp4",13395,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
21510,"A_20130731_1018_03.mp4",13395,1,1,1,1,1,1,0,0.244863,0.148047,0.601325,0.478,"face",0.248379705902857,"OP"
21513,"A_20140216_1703_01.mp4",48465,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
21513,"A_20140216_1703_01.mp4",48465,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
21513,"A_20140216_1703_01.mp4",48465,1,1,1,0,1,1,0,0.234463,0.184352,0.336398,0.782693,"face",0.794192357142857,"OP"
21514,"A_20131123_1410_03.mp4",5020,1,1,1,1,1,1,1,0.062476,0.028776,0.348925,0.417733,"hand",0.00760903952380952,"OP"
21514,"A_20131123_1410_03.mp4",5020,1,1,1,1,1,1,1,0.070187,0.057436,0.271313,0.405746,"hand",0.0128203319047619,"OP"
21514,"A_20131123_1410_03.mp4",5020,1,1,1,1,1,1,1,0.0913202,0.056117,0.369627,0.102954,"face",0.0343689551714286,"OP"
21516,"A_20150404_3022_02.mp4",50790,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
21516,"A_20150404_3022_02.mp4",50790,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
21516,"A_20150404_3022_02.mp4",50790,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
21516,"A_20150404_3022_02.mp4",50790,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
21516,"A_20150404_3022_02.mp4",50790,2,2,2,1,1,1,0,0,0,0,0,"face",0,"OP"
21516,"A_20150404_3022_02.mp4",50790,2,2,2,1,1,1,0,0.054612,0.035125,0.383291,0.583746,"face",0.0271075687771429,"OP"
21519,"A_20131206_1423_01.mp4",35515,2,2,2,0,1,0,1,0.0501990000000001,0.031807,0.134611,0.7022,"hand",0.063333119047619,"OP"
21519,"A_20131206_1423_01.mp4",35515,2,2,2,0,1,0,1,0,0,0,0,"hand",0,"OP"
21519,"A_20131206_1423_01.mp4",35515,2,2,2,0,1,0,1,0,0,0,0,"hand",0,"OP"
21519,"A_20131206_1423_01.mp4",35515,2,2,2,0,1,0,1,0,0,0,0,"hand",0,"OP"
21519,"A_20131206_1423_01.mp4",35515,2,2,2,0,1,0,1,0,0,0,0,"face",0,"OP"
21519,"A_20131206_1423_01.mp4",35515,2,2,2,0,1,0,1,0,0,0,0,"face",0,"OP"
2152,"S_20150226_2809_03.mp4",8395,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
2152,"S_20150226_2809_03.mp4",8395,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
2152,"S_20150226_2809_03.mp4",8395,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
2152,"S_20150226_2809_03.mp4",8395,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
2152,"S_20150226_2809_03.mp4",8395,2,2,2,1,1,1,0,0,0,0,0,"face",0,"OP"
2152,"S_20150226_2809_03.mp4",8395,2,2,2,1,1,1,0,0.118561,0.0640719999999999,0.67961,0.750113,"face",0.00800964007285714,"OP"
21522,"A_20150308_2923_01.mp4",39300,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
21522,"A_20150308_2923_01.mp4",39300,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
21522,"A_20150308_2923_01.mp4",39300,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
21527,"A_20130922_1209_03.mp4",1875,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21527,"A_20130922_1209_03.mp4",1875,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21527,"A_20130922_1209_03.mp4",1875,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
21528,"A_20131206_1423_03.mp4",28015,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21528,"A_20131206_1423_03.mp4",28015,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21528,"A_20131206_1423_03.mp4",28015,1,1,1,0,0,1,0,0,0,0.659536,0.24401,"face",9.93501857142857e-06,"OP"
2153,"S_20150118_2701_06.mp4",4790,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
2153,"S_20150118_2701_06.mp4",4790,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
2153,"S_20150118_2701_06.mp4",4790,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
2153,"S_20150118_2701_06.mp4",4790,2,2,2,1,1,1,0,0,0,0,0,"hand",0,"OP"
2153,"S_20150118_2701_06.mp4",4790,2,2,2,1,1,1,0,0.1202823,0.073621,0.925818,0.102997,"face",0.0804984590285714,"OP"
2153,"S_20150118_2701_06.mp4",4790,2,2,2,1,1,1,0,0,0,0,0,"face",0,"OP"
21530,"A_20140509_1926_01.mp4",12670,1,1,1,0,0,0,1,0.0519479999999999,0.039596,0.668231,0.530869,"hand",0.0203931952380952,"OP"
21530,"A_20140509_1926_01.mp4",12670,1,1,1,0,0,0,1,0.020699,0.035153,0.672408,0.493906,"hand",0.0264191619047619,"OP"
21530,"A_20140509_1926_01.mp4",12670,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
21531,"A_20131123_1410_03.mp4",14115,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
21531,"A_20131123_1410_03.mp4",14115,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
21531,"A_20131123_1410_03.mp4",14115,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
21536,"A_20131111_1329_01.mp4",31215,1,1,1,0,1,0,0,0,0,0,0,"hand",0,"OP"
21536,"A_20131111_1329_01.mp4",31215,1,1,1,0,1,0,0,0,0,0,0,"hand",0,"OP"
21536,"A_20131111_1329_01.mp4",31215,1,1,1,0,1,0,0,0,0,0,0,"face",0,"OP"
21537,"A_20130614_0901_02.mp4",14410,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
21537,"A_20130614_0901_02.mp4",14410,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
21537,"A_20130614_0901_02.mp4",14410,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
21537,"A_20130614_0901_02.mp4",14410,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
21537,"A_20130614_0901_02.mp4",14410,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
21537,"A_20130614_0901_02.mp4",14410,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
21538,"A_20150324_3011_01.mp4",23995,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21538,"A_20150324_3011_01.mp4",23995,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21538,"A_20150324_3011_01.mp4",23995,1,1,1,0,0,1,0,0.00838700000000003,0,0.779553,0.373394,"face",3.423863e-05,"OP"
21539,"A_20140601_2019_03.mp4",31835,1,1,1,1,1,0,1,0,0,0,0,"hand",0,"OP"
21539,"A_20140601_2019_03.mp4",31835,1,1,1,1,1,0,1,0.046348,0.019599,0.345457,0.255235,"hand",0.0107799885714286,"OP"
21539,"A_20140601_2019_03.mp4",31835,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
2154,"S_20150403_2917_01.mp4",3000,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
2154,"S_20150403_2917_01.mp4",3000,1,1,1,1,1,1,1,0.076932,0.123748,0.717625,0.208775,"hand",0.0156754528571429,"OP"
2154,"S_20150403_2917_01.mp4",3000,1,1,1,1,1,1,1,0.121858,0.125994,0.799544,0.0644133,"face",0.00017644303,"OP"
21540,"A_20140624_2111_01.mp4",2295,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
21540,"A_20140624_2111_01.mp4",2295,1,1,1,0,0,0,1,0.068196,0.075756,0.278641,0.690357,"hand",0.0101721566666667,"OP"
21540,"A_20140624_2111_01.mp4",2295,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
21546,"A_20140223_1710_03.mp4",27425,2,2,2,0,0,1,0,0,0,0,0,"hand",0,"OP"
21546,"A_20140223_1710_03.mp4",27425,2,2,2,0,0,1,0,0,0,0,0,"hand",0,"OP"
21546,"A_20140223_1710_03.mp4",27425,2,2,2,0,0,1,0,0,0,0,0,"hand",0,"OP"
21546,"A_20140223_1710_03.mp4",27425,2,2,2,0,0,1,0,0,0,0,0,"hand",0,"OP"
21546,"A_20140223_1710_03.mp4",27425,2,2,2,0,0,1,0,0.091191,0.0820940000000001,0.670936,0.416555,"face",0.00135877686857143,"OP"
21546,"A_20140223_1710_03.mp4",27425,2,2,2,0,0,1,0,0.141347,0.0751,0.344024,0.506391,"face",0.0223607693471429,"OP"
21548,"A_20130612_0830_04.mp4",37705,1,1,1,0,1,1,1,0.0743539999999999,0.074526,0.870226,1.06093,"hand",0.0110786004761905,"OP"
21548,"A_20130612_0830_04.mp4",37705,1,1,1,0,1,1,1,0,0,0,0,"hand",0,"OP"
21548,"A_20130612_0830_04.mp4",37705,1,1,1,0,1,1,1,0.31779,0.201056,0.75624,0.440909,"face",0.6167796,"OP"
21549,"A_20130711_0928_01.mp4",29520,1,1,1,1,1,1,1,0.0975400000000001,0.111981,0.367354,0.648123,"hand",0.0213714142857143,"OP"
21549,"A_20130711_0928_01.mp4",29520,1,1,1,1,1,1,1,0.064743,0.051725,0.180486,0.868569,"hand",0.01607425,"OP"
21549,"A_20130711_0928_01.mp4",29520,1,1,1,1,1,1,1,0.244911,0.181293,0.30184,0.492008,"face",0.768964028571429,"OP"
21550,"A_20131001_1218_01.mp4",43660,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21550,"A_20131001_1218_01.mp4",43660,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21550,"A_20131001_1218_01.mp4",43660,1,1,1,0,0,1,0,0.212146,0.150726,0.333653,0.430134,"face",0.00159685561857143,"OP"
21553,"A_20140803_2221_01.mp4",53680,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21553,"A_20140803_2221_01.mp4",53680,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21553,"A_20140803_2221_01.mp4",53680,1,1,1,0,0,1,0,0.073346,0.055192,0.317065,0.324981,"face",0.000222075887142857,"OP"
21555,"A_20140209_1627_03.mp4",47375,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
21555,"A_20140209_1627_03.mp4",47375,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
21555,"A_20140209_1627_03.mp4",47375,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
21557,"A_20150117_2804_02.mp4",9620,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21557,"A_20150117_2804_02.mp4",9620,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21557,"A_20150117_2804_02.mp4",9620,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
21561,"A_20140315_1802_04.mp4",27880,1,1,1,1,1,1,1,0.0960489999999999,0.052762,0.853803,0.645055,"hand",0.0136602052380952,"OP"
21561,"A_20140315_1802_04.mp4",27880,1,1,1,1,1,1,1,0.153709,0.074696,0.284648,0.841048,"hand",0.202353585714286,"OP"
21561,"A_20140315_1802_04.mp4",27880,1,1,1,1,1,1,1,0,0.00564999999999993,0.577685,0.205548,"face",1.976182e-05,"OP"
21562,"A_20130907_1125_03.mp4",51550,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
21562,"A_20130907_1125_03.mp4",51550,1,1,1,1,0,0,1,0.01987,0.0255339999999999,0.50148,0.120335,"hand",0.0126746057142857,"OP"
21562,"A_20130907_1125_03.mp4",51550,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
21563,"A_20140502_1919_01.mp4",12910,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21563,"A_20140502_1919_01.mp4",12910,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21563,"A_20140502_1919_01.mp4",12910,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
21564,"A_20130607_0825_04.mp4",39005,1,1,1,1,1,0,1,0,0,0,0,"hand",0,"OP"
21564,"A_20130607_0825_04.mp4",39005,1,1,1,1,1,0,1,0.103203,0.032151,0.10222,0.589516,"hand",0.0145666133333333,"OP"
21564,"A_20130607_0825_04.mp4",39005,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
21565,"A_20140301_1716_01.mp4",11050,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21565,"A_20140301_1716_01.mp4",11050,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21565,"A_20140301_1716_01.mp4",11050,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
21566,"A_20140201_1620_01.mp4",28390,2,2,2,1,1,1,1,0.03453,0.031608,0.719096,0.288973,"hand",0.0545043619047619,"OP"
21566,"A_20140201_1620_01.mp4",28390,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
21566,"A_20140201_1620_01.mp4",28390,2,2,2,1,1,1,1,0.076978,0.067378,0.501114,0.310622,"hand",0.0312574347619048,"OP"
21566,"A_20140201_1620_01.mp4",28390,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
21566,"A_20140201_1620_01.mp4",28390,2,2,2,1,1,1,1,0.0747102,0.0359470000000001,0.593006,0.168094,"face",0.00738825490571429,"OP"
21566,"A_20140201_1620_01.mp4",28390,2,2,2,1,1,1,1,0,0,0,0,"face",0,"OP"
21568,"A_20130609_0827_05.mp4",5175,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
21568,"A_20130609_0827_05.mp4",5175,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
21568,"A_20130609_0827_05.mp4",5175,1,1,1,0,1,1,0,0.202243,0.090816,0.496089,0.508955,"face",0.0295656361514286,"OP"
21571,"A_20130813_1100_02.mp4",34465,1,1,1,1,1,0,1,0.1078444,0.119645,0.446555,0.182149,"hand",0.015714299047619,"OP"
21571,"A_20130813_1100_02.mp4",34465,1,1,1,1,1,0,1,0.071728,0.0284653,0.0663257,0.668885,"hand",0.0102737228571429,"OP"
21571,"A_20130813_1100_02.mp4",34465,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
21577,"A_20130531_0818_01.mp4",28390,2,2,2,0,0,0,1,0.04877,0.0145629999999999,0.41436,0.698791,"hand",0.00943829428571429,"OP"
21577,"A_20130531_0818_01.mp4",28390,2,2,2,0,0,0,1,0,0,0,0,"hand",0,"OP"
21577,"A_20130531_0818_01.mp4",28390,2,2,2,0,0,0,1,0,0,0,0,"hand",0,"OP"
21577,"A_20130531_0818_01.mp4",28390,2,2,2,0,0,0,1,0,0,0,0,"hand",0,"OP"
21577,"A_20130531_0818_01.mp4",28390,2,2,2,0,0,0,1,0,0,0,0,"face",0,"OP"
21577,"A_20130531_0818_01.mp4",28390,2,2,2,0,0,0,1,0,0,0,0,"face",0,"OP"
21578,"A_20131001_1218_01.mp4",10860,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21578,"A_20131001_1218_01.mp4",10860,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21578,"A_20131001_1218_01.mp4",10860,1,1,1,0,0,1,0,0.127534,0.0837,0.824619,0.813801,"face",0.000352348061428571,"OP"
21580,"A_20140307_1722_02.mp4",48535,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21580,"A_20140307_1722_02.mp4",48535,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21580,"A_20140307_1722_02.mp4",48535,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
21584,"A_20130612_0830_01.mp4",36995,2,2,2,1,1,1,1,0.0804597,0.079793,0.375084,0.111155,"hand",0.0173457180952381,"OP"
21584,"A_20130612_0830_01.mp4",36995,2,2,2,1,1,1,1,0.0639169999999999,0.080253,0.448851,0.483187,"hand",0.0235519776190476,"OP"
21584,"A_20130612_0830_01.mp4",36995,2,2,2,1,1,1,1,0.0427149999999999,0.028526,0.288123,0.258205,"hand",0.0225259004761905,"OP"
21584,"A_20130612_0830_01.mp4",36995,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
21584,"A_20130612_0830_01.mp4",36995,2,2,2,1,1,1,1,0.04192218,0.061214,0.387828,0.00553168,"face",0.000197578004285714,"OP"
21584,"A_20130612_0830_01.mp4",36995,2,2,2,1,1,1,1,0.006274,0.0054860000000001,0.501453,0.178912,"face",0.00024972778,"OP"
21585,"A_20141122_2609_01.mp4",53830,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
21585,"A_20141122_2609_01.mp4",53830,1,1,1,1,0,0,1,0.035996,0.0304650000000002,0.604855,0.548299,"hand",0.0765728142857143,"OP"
21585,"A_20141122_2609_01.mp4",53830,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
21587,"A_20140408_1826_02.mp4",34190,1,1,1,0,0,0,1,0.010173,0.01294,0.729718,0.463778,"hand",0.0109980152380952,"OP"
21587,"A_20140408_1826_02.mp4",34190,1,1,1,0,0,0,1,0.012607,0.00987500000000008,0.676811,0.443882,"hand",0.00988178666666667,"OP"
21587,"A_20140408_1826_02.mp4",34190,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
21590,"A_20140401_1819_01.mp4",26850,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
21590,"A_20140401_1819_01.mp4",26850,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
21590,"A_20140401_1819_01.mp4",26850,1,1,1,0,1,1,0,0.339811,0.249127,0.389732,0.608338,"face",0.000254001184285714,"OP"
21591,"A_20141213_2700_02.mp4",14930,1,1,1,0,1,0,0,0,0,0,0,"hand",0,"OP"
21591,"A_20141213_2700_02.mp4",14930,1,1,1,0,1,0,0,0,0,0,0,"hand",0,"OP"
21591,"A_20141213_2700_02.mp4",14930,1,1,1,0,1,0,0,0,0,0,0,"face",0,"OP"
21593,"A_20141122_2609_01.mp4",51125,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
21593,"A_20141122_2609_01.mp4",51125,1,1,1,0,0,0,1,0.0364640000000001,0.033951,0.814433,0.691499,"hand",0.0150972176190476,"OP"
21593,"A_20141122_2609_01.mp4",51125,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
21595,"A_20150329_3016_01.mp4",31275,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
21595,"A_20150329_3016_01.mp4",31275,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
21595,"A_20150329_3016_01.mp4",31275,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
21595,"A_20150329_3016_01.mp4",31275,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
21595,"A_20150329_3016_01.mp4",31275,2,2,2,0,0,0,0,0,0,0,0,"face",0,"OP"
21595,"A_20150329_3016_01.mp4",31275,2,2,2,0,0,0,0,0,0,0,0,"face",0,"OP"
21597,"A_20140709_2126_01.mp4",34405,1,1,1,0,1,0,1,0,0,0,0,"hand",0,"OP"
21597,"A_20140709_2126_01.mp4",34405,1,1,1,0,1,0,1,0.0380980000000001,0.038508,0.325255,0.61316,"hand",0.0807574047619048,"OP"
21597,"A_20140709_2126_01.mp4",34405,1,1,1,0,1,0,1,0,0,0,0,"face",0,"OP"
21599,"A_20150426_3113_01.mp4",12740,1,1,1,1,1,1,1,0.09134,0.0727190000000001,0.633229,0.24139,"hand",0.0168797638095238,"OP"
21599,"A_20150426_3113_01.mp4",12740,1,1,1,1,1,1,1,0.066743,0.110838,0.524048,0.677959,"hand",0.395140809523809,"OP"
21599,"A_20150426_3113_01.mp4",12740,1,1,1,1,1,1,1,0.155813,0.11367,0.511392,0.206402,"face",0.426277631428571,"OP"
216,"S_20140528_1911_04.mp4",725,1,1,1,1,1,1,1,0.0354729999999999,0.035682,0.701221,0.492063,"hand",0.0394633428571429,"OP"
216,"S_20140528_1911_04.mp4",725,1,1,1,1,1,1,1,0.035191,0.031098,0.692666,0.492096,"hand",0.113504152380952,"OP"
216,"S_20140528_1911_04.mp4",725,1,1,1,1,1,1,1,0.049635,0.042467,0.691642,0.350226,"face",0.1884111207,"OP"
21604,"A_20140502_1919_03.mp4",25830,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
21604,"A_20140502_1919_03.mp4",25830,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
21604,"A_20140502_1919_03.mp4",25830,1,1,1,1,1,0,0,0,0,0,0,"face",0,"OP"
21606,"A_20130819_1106_01.mp4",24270,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
21606,"A_20130819_1106_01.mp4",24270,2,2,2,1,0,0,1,0.00972899999999999,0.010653,0.498735,0.252982,"hand",0.0134219661904762,"OP"
21606,"A_20130819_1106_01.mp4",24270,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
21606,"A_20130819_1106_01.mp4",24270,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
21606,"A_20130819_1106_01.mp4",24270,2,2,2,1,0,0,1,0,0,0,0,"face",0,"OP"
21606,"A_20130819_1106_01.mp4",24270,2,2,2,1,0,0,1,0,0,0,0,"face",0,"OP"
21607,"A_20130705_0922_05.mp4",23735,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21607,"A_20130705_0922_05.mp4",23735,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21607,"A_20130705_0922_05.mp4",23735,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
21608,"A_20130913_1200_01.mp4",5400,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
21608,"A_20130913_1200_01.mp4",5400,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
21608,"A_20130913_1200_01.mp4",5400,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
21612,"A_20130920_1207_01.mp4",4710,1,1,1,1,0,1,0,0,0,0,0,"hand",0,"OP"
21612,"A_20130920_1207_01.mp4",4710,1,1,1,1,0,1,0,0,0,0,0,"hand",0,"OP"
21612,"A_20130920_1207_01.mp4",4710,1,1,1,1,0,1,0,0.222242,0.178015,0.456029,0.749183,"face",0.00287717459428571,"OP"
21613,"A_20141109_2527_03.mp4",4135,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
21613,"A_20141109_2527_03.mp4",4135,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
21613,"A_20141109_2527_03.mp4",4135,1,1,1,1,1,0,0,0,0,0,0,"face",0,"OP"
21614,"A_20130726_1013_02.mp4",1450,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21614,"A_20130726_1013_02.mp4",1450,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
21614,"A_20130726_1013_02.mp4",1450,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
21615,"A_20130531_0818_01.mp4",32610,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21615,"A_20130531_0818_01.mp4",32610,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
21615,"A_20130531_0818_01.mp4",32610,1,1,1,0,0,1,0,0.17491,0.108885,0.235227,0.525873,"face",0.00180403023428571,"OP"
21620,"A_20130907_1125_01.mp4",15290,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
21620,"A_20130907_1125_01.mp4",15290,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
21620,"A_20130907_1125_01.mp4",15290,1,1,1,1,1,1,0,0.399475,0.288433,0.241589,0.509328,"face",0.319285750471429,"OP"
21622,"A_20141110_2528_01.mp4",3835,3,3,3,1,0,1,0,0,0,0,0,"hand",0,"OP"
21622,"A_20141110_2528_01.mp4",3835,3,3,3,1,0,1,0,0,0,0,0,"hand",0,"OP"
21622,"A_20141110_2528_01.mp4",3835,3,3,3,1,0,1,0,0,0,0,0,"hand",0,"OP"
21622,"A_20141110_2528_01.mp4",3835,3,3,3,1,0,1,0,0,0,0,0,"hand",0,"OP"
21622,"A_20141110_2528_01.mp4",3835,3,3,3,1,0,1,0,0,0,0,0,"hand",0,"OP"
21622,"A_20141110_2528_01.mp4",3835,3,3,3,1,0,1,0,0,0,0,0,"hand",0,"OP"
21622,"A_20141110_2528_01.mp4",3835,3,3,3,1,0,1,0,0,0,0,0,"face",0,"OP"
21622,"A_20141110_2528_01.mp4",3835,3,3,3,1,0,1,0,0,0,0,0,"face",0,"OP"
21622,"A_20141110_2528_01.mp4",3835,3,3,3,1,0,1,0,0.186042,0.016622,0.424114,0.634402,"face",4.25578585714286e-05,"OP"
21624,"A_20130914_1201_01.mp4",34070,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
21624,"A_20130914_1201_01.mp4",34070,1,1,1,1,0,0,1,0.136849,0.112488,0.382307,0.64813,"hand",0.127229338095238,"OP"
21624,"A_20130914_1201_01.mp4",34070,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
21625,"A_20140315_1802_06.mp4",20690,1,1,1,1,1,1,1,0.022999,0.015465,0.401649,0.64698,"hand",0.00938764523809524,"OP"
21625,"A_20140315_1802_06.mp4",20690,1,1,1,1,1,1,1,0.04728,0.019847,0.287047,0.700646,"hand",0.0646594666666667,"OP"
21625,"A_20140315_1802_06.mp4",20690,1,1,1,1,1,1,1,0.116601,0.089621,0.317877,0.433751,"face",0.000564491951428571,"OP"
21639,"A_20141004_2421_01.mp4",1220,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
21639,"A_20141004_2421_01.mp4",1220,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
21639,"A_20141004_2421_01.mp4",1220,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
